foret,numero,code_essence,zone_h,x,y,lng,dm,lac
14260,601,19,30N,388791,687223,1000,76,O
14260,602,19,30N,388789,687219,1170,60,O
14260,603,ASA,30N,388788,687216,1500,57,O
14260,604,19,30N,388794,687214,1380,76,O
14260,605,ASA,30N,388767,687192,1500,57,O
14260,606,19,30N,388757,687191,1060,65,O
14260,607,ASA,30N,388753,687175,1320,58,O
14260,608,19,30N,388753,687171,1090,110,O
14260,609,ASA,30N,388727,687128,1420,57,O
14260,610,EHE,30N,388727,687123,1400,58,O
14260,611,ASA,30N,388179,687112,1500,57,O
14260,612,ORA,30N,388711,687088,1480,70,O
14260,613,44,30N,388704,687067,1500,57,O
14260,614,44,30N,388703,687066,1500,57,O
14260,615,991,30N,388695,687037,1200,90,O
14260,616,19,30N,388692,687024,1500,57,O
14260,617,991,30N,388859,686883,1150,88,O
14260,618,19,30N,389223,686679,1500,76,O
14260,619,991,30N,388813,686197,1300,75,O
14260,620,19,30N,388800,686196,970,113,O
14260,621,19,30N,388809,686192,1430,76,O
14260,622,19,30N,388807,686189,1050,80,O
14260,623,991,30N,388845,686182,1160,57,O
14260,624,19,30N,388734,686163,900,115,O
14260,625,44,30N,388742,686107,1460,57,O
14260,626,19,30N,388740,686105,1380,80,O
14260,627,991,30N,389679,685966,1350,57,O
14260,628,991,30N,389680,685964,1380,58,O
14260,629,991,30N,388862,685885,1300,60,O
14260,630,19,30N,389692,685423,1100,60,O
14260,631,19,30N,389770,685322,1180,85,O
14260,632,23,30N,389772,685309,1300,67,O
14260,633,991,30N,389817,685307,1260,61,O
14260,634,986,30N,389480,685133,1100,66,O
14260,635,44,30N,389698,685083,1240,67,O
14260,636,ORA,30N,389492,685080,1460,57,O
14260,637,19,30N,389593,685049,960,77,O
14260,638,997,30N,389591,685047,1390,57,O
14260,639,45,30N,389191,684995,1500,57,O
14260,640,44,30N,389688,684989,1500,58,O
14260,641,44,30N,389689,684983,1500,61,O
14260,642,19,30N,389678,684971,1100,76,O
14260,643,19,30N,389682,684960,1400,76,O
14260,644,23,30N,389680,684957,1000,68,O
14260,645,991,30N,388987,684889,1500,60,O
14260,646,995,30N,389038,684835,1500,57,O
14260,647,44,30N,389036,684830,1350,57,O
14260,648,23,30N,389809,684809,1420,67,O
14260,649,45,30N,388939,684769,980,50,O
14260,650,44,30N,388952,684752,1400,57,O
14260,651,44,30N,388955,684746,1500,70,O
14260,652,EHE,30N,388776,684745,1400,57,O
14260,653,19,30N,388746,684740,1200,80,O
14260,654,19,30N,388708,684735,1380,77,O
14260,655,44,30N,388685,684726,1360,69,O
14260,656,995,30N,388692,684671,1500,57,O
14260,657,19,30N,388822,684628,600,85,O
14260,658,19,30N,388865,684514,1000,77,O
14260,659,KOS,30N,388858,684509,1400,60,O
14260,660,991,30N,389218,684253,1420,57,O
14260,661,986,30N,389223,684246,1500,65,O
14260,662,991,30N,389218,684246,1450,59,O
14260,663,44,30N,389225,684245,1280,58,O
14260,664,19,30N,389219,684245,1400,76,O
14260,665,19,30N,389218,684244,1480,105,O
14260,666,997,30N,389202,684232,1140,57,O
14260,667,NER,30N,389199,684221,1320,70,O
14260,668,19,30N,389213,684217,1150,60,O
14260,669,44,30N,389126,683999,1500,57,O
14260,670,19,30N,389134,683998,1380,76,O
14260,671,ASA,30N,389118,683990,1500,57,O
14260,672,986,30N,389112,683956,1500,59,O
14260,673,19,30N,389111,683955,970,115,O
14260,674,45,30N,389111,683950,700,57,O
14260,675,19,30N,389130,683948,1300,76,O
14260,676,ASA,30N,388416,683928,1500,58,O
14260,677,ASA,30N,388419,683917,1450,58,O
14260,678,ASA,30N,388438,683905,1480,57,O
14260,679,45,30N,388438,683896,1480,57,O
14260,680,25,30N,388434,683890,1300,57,O
14260,681,19,30N,388504,683164,1500,76,O
14260,682,19,30N,388516,683161,1500,76,O
14260,683,19,30N,388507,683157,1380,60,O
14260,684,25,30N,388509,683149,1200,50,O
14260,685,19,30N,388810,678619,1150,76,O
14260,686,991,30N,388859,656883,1260,70,O
