foret,numero,code_essence,zone_h,x,y,lng,dm,lac
10530,609440,19,30N,234663,672465,800,76,
10530,609441,19,30N,234680,672467,700,90,
10530,609442,19,30N,235352,672113,1000,76,
10530,609443,19,30N,234661,672469,1000,76,
10530,609444,19,30N,235134,672755,700,90,
10530,609445,19,30N,234576,672280,400,180,
10530,609446,19,30N,234576,672280,900,80,
10530,609447,19,30N,234638,672166,200,76,
10530,609448,19,30N,235281,673342,200,77,
10530,609449,19,30N,235281,673342,1300,68,
10530,609450,19,30N,234545,672378,900,120,
10530,609451,19,30N,235883,675570,900,130,
10530,609452,19,30N,235740,675457,1100,79,
10530,609453,19,30N,235025,675474,1300,76,
10530,609454,19,30N,235883,675570,900,120,
10530,609455,19,30N,235736,675490,1000,76,
10530,609456,19,30N,235692,675554,1100,76,
10530,609457,19,30N,235708,675593,900,76,
10530,609458,19,30N,235504,675682,1200,90,
10530,609459,19,30N,235008,675484,800,76,
10530,609460,19,30N,235524,675573,900,76,
10530,609461,19,30N,235453,675223,800,76,
10530,609462,19,30N,235417,671772,900,100,
10530,609463,19,30N,235474,675675,1100,76,
10530,609464,19,30N,235783,675492,700,76,
10530,609465,19,30N,235672,675221,400,76,
10530,609466,19,30N,235418,675172,800,77,
10530,609467,19,30N,235114,675970,700,76,
10530,609468,19,30N,235748,675588,1100,90,
10530,609469,19,30N,344498,699946,800,76,
10530,609470,19,30N,344598,699860,700,76,
10530,609471,19,30N,344597,699855,540,76,
10530,609472,19,30N,344612,699851,400,76,
10530,609473,19,30N,344557,699804,900,76,
10530,609474,19,30N,344558,704790,600,76,
10530,609475,19,30N,344559,704759,700,76,
10530,609476,19,30N,344619,704767,800,76,
10530,609477,19,30N,344616,704764,500,76,
10530,609478,19,30N,344620,704746,900,76,
10530,609479,19,30N,344651,704757,400,76,
10530,609480,19,30N,344549,704780,710,76,
10530,609481,19,30N,344649,704752,400,76,
10530,609482,19,30N,344591,704804,600,76,
10530,609483,19,30N,344665,704806,900,76,
10530,609484,19,30N,344554,704807,640,76,
10530,609485,19,30N,344541,704803,800,76,
10530,609486,19,30N,493699,829306,870,80,
10530,609487,19,30N,493670,829346,1160,81,
10530,609488,19,30N,493756,829128,870,90,
10530,609489,19,30N,493771,829062,1000,78,
10530,609490,19,30N,493735,829002,1080,76,
10530,609491,19,30N,493661,829449,840,80,
10530,609492,19,30N,493629,829449,970,100,
10530,609493,19,30N,493829,829649,890,101,
10530,609494,19,30N,493746,829649,840,83,
10530,609495,19,30N,493790,829619,1030,95,
10530,609496,19,30N,493683,829648,970,82,
10530,609497,19,30N,493730,829330,1200,57,
10530,609498,19,30N,493779,829118,640,120,
10530,609499,19,30N,493735,829424,900,87,
10530,609500,19,30N,493747,829225,870,78,
10530,609501,19,30N,493814,829157,830,80,
10530,609502,19,30N,493727,829577,900,100,
10530,609503,19,30N,493931,829535,1000,77,
10530,609504,19,30N,494362,829121,810,104,
10530,609505,19,30N,494270,829171,850,113,
10530,609506,19,30N,494270,829171,340,90,
10530,609507,19,30N,494346,829130,540,70,
10530,609508,19,30N,493325,829174,1020,85,
