foret,numero,code_essence,zone_h,x,y,lng,dm,lac
10530,FROMAGER,19,30N,314928,656182,1100,76,
10530,FROMAGER,19,30N,433214,783318,880,97,
10530,FROMAGER,19,30N,433129,783280,1000,102,
10530,FROMAGER,19,30N,433142,783884,500,105,
10530,FROMAGER,19,30N,433432,782807,1200,76,
10530,FROMAGER,19,30N,316304,655764,1150,90,
10530,FROMAGER,19,30N,3160306,655707,1100,107,
10530,FROMAGER,19,30N,316365,655759,1300,80,
10530,FROMAGER,19,30N,313987,659133,1100,76,
10530,FROMAGER,19,30N,313890,658960,1420,118,
10530,FROMAGER,19,30N,313988,659131,1220,129,
10530,FROMAGER,19,30N,313988,659131,1220,129,
10530,FROMAGER,19,30N,314414,658036,1500,76,
10530,FROMAGER,19,30N,314082,657966,1200,83,
10530,FROMAGER,19,30N,314226,658506,1450,76,
10530,FROMAGER,19,30N,314222,658477,1400,76,
10530,FROMAGER,19,30N,315217,657456,1150,83,
10530,FROMAGER,19,30N,315215,657461,1450,76,
10530,FROMAGER,19,30N,315359,657367,1150,76,
10530,FROMAGER,19,30N,315345,657607,1350,76,
10530,FROMAGER,19,30N,315282,657603,1150,77,
10530,FROMAGER,19,30N,315419,657383,1300,76,
10530,FROMAGER,19,30N,315519,658083,1050,90,
10530,FROMAGER,19,30N,315567,658108,1250,76,
10530,FROMAGER,19,30N,315665,658133,1300,76,
10530,FROMAGER,19,30N,315074,657597,1150,77,
10530,FROMAGER,19,30N,380131,646716,1170,78,
10530,FROMAGER,19,30N,315519,658083,900,78,
10530,FROMAGER,19,30N,314746,636231,1450,80,
10530,FROMAGER,19,30N,314693,655714,1300,83,
10530,AMAZAKOUE,22,30N,459162,719640,1500,50,
10530,AKO,23,30N,378844,647452,1500,67,O
10530,AKO,23,30N,497195,827692,800,67,O
10530,AKO,23,30N,370908,644903,1500,78,O
10530,AKO,23,30N,577812,813740,1500,86,O
10530,AKO,23,29N,567660,812796,1030,100,
10530,AKO,23,29N,628995,795519,1160,78,
10530,AKO,23,29N,627189,795003,1480,73,
10530,AKO,23,29N,627189,795003,1200,56,
10530,AKO,23,29N,627918,794988,1480,97,
10530,AKO,23,30N,235161,672517,700,67,O
10530,AKO,23,30N,235139,672807,1200,70,
10530,AKO,23,30N,336707,735977,1000,70,
10530,AKO,23,30N,336682,736034,1200,67,
10530,AKO,23,30N,336718,736054,600,70,
10530,AKO,23,30N,336734,735825,800,67,
10530,AKO,23,30N,492699,828890,870,67,
10530,AKO,23,30N,493290,829478,830,95,
10530,AKO,23,30N,493088,829113,1000,72,
10530,AKO,23,30N,493083,829041,1070,70,
10530,AKO,23,29N,725746,757147,1200,80,
10530,AKO,23,30N,342762,774483,1400,68,
10530,AKO,23,30N,342584,774391,1200,67,
10530,AKO,23,29N,739594,712901,1000,68,
10530,AKO,23,30N,305824,781086,1300,67,
10530,AKO,23,30N,305812,781108,980,82,
10530,AKO,23,29N,742584,758674,800,67,
10530,AKO,23,30N,305012,780567,1300,67,
10530,AKO,23,30N,305003,780575,900,72,
10530,AKO,23,30N,471722,757381,1120,69,
10530,AKO,23,30N,458731,719143,1330,67,
10530,AKO,23,30N,433204,782768,860,70,
10530,AKO,23,30N,433499,782833,1100,75,
10530,AKO,23,30N,459021,719582,1460,67,
10530,AKO,23,30N,433143,783180,1380,72,
10530,KOTO,24,29N,713518,771225,1300,72,
10530,KOTO,24,29N,713518,771225,550,60,
10530,KOTO,24,29N,713592,771202,1320,50,
10530,KOTO,24,29N,639641,774107,1120,50,O
10530,KOTO,24,29N,639444,773604,1500,50,O
10530,KOTO,24,29N,635442,773618,1500,68,
10530,KOTO,24,29N,639403,773647,1500,68,
10530,KOTO,24,29N,725478,756984,650,61,
10530,KOTO,24,30N,459106,720059,1360,55,
10530,KOTIBE,25,29N,714041,771064,1420,65,O
10530,KOTIBE,25,29N,714071,771034,1400,54,O
10530,KOTIBE,25,29N,567426,812656,1200,50,
10530,KOTIBE,25,29N,622162,795001,1330,57,O
10530,KOTIBE,25,29N,622162,795001,1140,50,O
10530,KOTIBE,25,29N,622166,795013,1000,53,O
10530,KOTIBE,25,29N,622166,795013,860,50,O
10530,KOTIBE,25,29N,627159,795019,1220,62,O
10530,KOTIBE,25,29N,627159,795019,1090,50,O
10530,BADI,26,29N,713476,770920,1140,65,
10530,AZOBE,27,30N,378949,647457,1390,58,O
10530,AKOSSIKA GRANDES FEUILLES,28,30N,235170,673218,1100,60,
10530,KEKELE,30,29N,725276,757120,500,70,
10530,KEKELE,30,29N,725251,758617,950,70,
10530,KEKELE,30,30N,459151,719594,1300,57,
10530,LOHONFE,31,29N,627725,794995,1500,52,O
10530,LOHONFE,31,29N,725372,757266,1000,60,
10530,LOHONFE,31,29N,725231,758629,1000,62,
10530,LOHONFE,31,29N,725439,758463,1000,60,
10530,LOHONFE,31,29N,742535,758297,1100,80,
10530,LOHONFE,31,29N,742535,758297,800,60,
10530,LOHONFE,31,30N,459058,720236,1470,57,
10530,DABEMA,33,30N,380052,647726,1400,80,O
10530,DABEMA,33,29N,567874,813428,1170,76,O
10530,DABEMA,33,29N,567473,813191,1420,62,O
10530,DABEMA,33,29N,567340,812259,1060,104,O
10530,DABEMA,33,29N,567112,812391,820,110,O
10530,DABEMA,33,29N,567340,812259,900,96,O
10530,DABEMA,33,29N,567112,812391,400,140,O
10530,DABEMA,33,29N,567342,812262,1030,90,O
10530,DABEMA,33,29N,567112,812391,400,132,O
10530,DABEMA,33,29N,567104,812333,1020,86,O
10530,DABEMA,33,29N,567073,812373,1020,116,O
10530,DABEMA,33,29N,567073,812373,940,96,O
10530,DABEMA,33,29N,578179,813812,1250,70,O
10530,DABEMA,33,29N,577774,813495,970,70,O
10530,DABEMA,33,29N,577924,813550,1170,50,O
10530,DABEMA,33,29N,577830,813726,790,75,O
10530,DABEMA,33,29N,578311,813624,1050,76,O
10530,DABEMA,33,29N,578329,813597,580,53,O
10530,DABEMA,33,29N,578335,813675,1400,60,O
10530,DABEMA,33,29N,577830,813726,1300,100,
10530,DABEMA,33,29N,577830,813726,790,80,
10530,DABEMA,33,29N,577914,813281,1450,90,
10530,DABEMA,33,29N,567245,812571,1500,70,
10530,DABEMA,33,29N,567592,813305,1160,80,O
10530,DABEMA,33,29N,567882,813591,1320,76,O
10530,DABEMA,33,29N,567882,813591,860,66,O
10530,DABEMA,33,29N,567874,813428,500,70,O
10530,DABEMA,33,29N,627096,795117,1040,92,O
10530,DABEMA,33,29N,627096,795117,1140,88,O
10530,DABEMA,33,29N,627127,795016,500,106,O
10530,DABEMA,33,29N,627127,795016,490,98,O
10530,DABEMA,33,29N,725817,759458,1050,82,
10530,DABEMA,33,29N,742541,758251,900,100,
10530,DABEMA,33,29N,742541,758251,600,90,
10530,DABEMA,33,29N,742549,758203,800,55,
10530,DABEMA,33,30N,314347,658151,1200,60,
10530,DABEMA,33,30N,314347,658151,1200,60,
10530,MELEGBA,36,30N,235516,673925,700,60,
10530,POCOULI,37,30N,380147,646765,1140,70,
10530,POCOULI,37,30N,380177,646812,1050,60,
10530,AIELE,42,30N,378747,647458,1500,57,O
10530,AIELE,42,30N,370918,644907,1400,70,O
10530,AIELE,42,30N,380056,647249,1400,57,O
10530,AIELE,42,30N,304708,780589,1200,88,
10530,BAHIA,43,29N,577852,813686,1220,58,O
10530,BAHIA,43,29N,577875,813682,1500,50,O
10530,BAHIA,43,29N,577398,813453,1300,56,O
10530,BAHIA,43,29N,577998,813453,550,41,O
10530,BAHIA,43,29N,577438,813457,1340,50,O
10530,BAHIA,43,29N,577471,813442,1400,50,O
10530,BAHIA,43,29N,577456,813482,1000,50,O
10530,EMIEN,44,30N,380069,647652,1200,57,O
10530,EMIEN,44,30N,217573,737821,1100,68,
10530,EMIEN,44,30N,492854,828305,1080,62,
10530,EMIEN,44,29N,725120,756931,1000,60,
10530,EMIEN,44,29N,740394,762774,1200,76,
10530,EMIEN,44,29N,742549,758203,1200,65,
10530,EMIEN,44,29N,742547,758208,1150,59,
10530,EMIEN,44,29N,742364,758105,1050,40,
10530,EMIEN,44,29N,742370,758099,1100,66,
10530,EMIEN,44,29N,742363,758089,1200,64,
10530,EMIEN,44,29N,742364,758105,950,65,
10530,EMIEN,44,30N,380426,647242,1400,57,
10530,EMIEN,44,30N,370143,647084,1500,57,
10530,EMIEN,44,30N,380159,647783,1370,58,
10530,EMIEN,44,30N,380078,646824,800,58,
10530,FARO,45,30N,235068,672805,1200,57,
10530,ETIMOE,49,30N,459292,719802,900,57,
10530,FARA,965,30N,380083,647655,1500,57,O
10530,FARA,965,30N,380073,646935,1400,57,
10530,BAHE,969,29N,725413,757122,850,74,
10530,BAHE,969,29N,725260,758671,500,70,
10530,BAHE,969,29N,725260,758671,1150,62,
10530,BAHE,969,29N,725240,758620,700,70,
10530,BAHE,969,30N,314503,658067,1500,57,
10530,GBON,978,29N,739466,762844,800,60,
10530,PEPEANGROUAFOU,985,29N,627211,794987,1260,82,
10530,PEPEANGROUAFOU,985,29N,627211,794987,1130,62,
10530,PEPEANGROUAFOU,985,29N,627190,794997,1450,76,
10530,PEPEANGROUAFOU,985,29N,627190,794997,930,62,
10530,PEPEANGROUAFOU,985,29N,627077,794981,1370,76,O
10530,PEPEANGROUAFOU,985,30N,497123,827815,1000,90,
10530,PEPEANGROUAFOU,985,30N,493431,829001,1000,68,
10530,PEPEANGROUAFOU,985,30N,493395,828974,1000,70,
10530,PEPEANGROUAFOU,985,30N,493074,828971,890,70,
10530,DIVERS,987,29N,739349,762747,1100,59,
10530,DIVERS,987,29N,740075,762988,1100,58,
10530,DIVERS,987,30N,380235,647165,1500,57,
10530,KAPOKIER,991,30N,360785,672850,1450,60,
10530,KAPOKIER,991,30N,361839,674566,1500,69,
10530,KAPOKIER,991,30N,361883,673419,1500,60,O
10530,KAPOKIER,991,30N,362145,673538,1450,60,O
10530,KAPOKIER,991,30N,583934,607948,1100,73,O
10530,KAPOKIER,991,30N,198719,788507,920,102,O
10530,KAPOKIER,991,30N,198704,788554,1200,78,O
10530,KAPOKIER,991,30N,198667,788511,1140,112,O
10530,KAPOKIER,991,30N,198663,788520,680,102,O
10530,KAPOKIER,991,30N,198874,788286,950,80,O
10530,KAPOKIER,991,30N,198876,788451,900,85,O
10530,KAPOKIER,991,30N,198719,788507,760,80,O
10530,KAPOKIER,991,30N,198906,788216,1380,80,O
10530,KAPOKIER,991,30N,198950,788109,920,82,O
10530,KAPOKIER,991,30N,198989,788049,900,80,O
10530,KAPOKIER,991,30N,198992,787986,800,78,O
10530,KAPOKIER,991,30N,199069,787851,800,78,O
10530,KAPOKIER,991,30N,199183,787982,960,80,O
10530,KAPOKIER,991,30N,199183,787985,900,80,O
10530,KAPOKIER,991,30N,199228,788004,810,78,O
10530,KAPOKIER,991,30N,199265,788067,600,76,O
10530,KAPOKIER,991,30N,199265,788067,1350,100,O
10530,KAPOKIER,991,30N,199231,788008,920,78,O
10530,KAPOKIER,991,30N,199073,786761,1080,92,O
10530,KAPOKIER,991,30N,198979,786904,800,80,O
10530,KAPOKIER,991,30N,198898,786937,1000,95,O
10530,KAPOKIER,991,30N,198984,787097,980,85,O
10530,KAPOKIER,991,30N,198984,787097,780,78,O
10530,KAPOKIER,991,30N,198983,787234,920,126,O
10530,KAPOKIER,991,30N,378853,647559,1190,80,O
10530,KAPOKIER,991,30N,378853,647559,1100,78,O
10530,KAPOKIER,991,30N,378918,647465,1500,57,O
10530,KAPOKIER,991,30N,378753,647808,1500,57,O
10530,KAPOKIER,991,30N,370920,644920,1100,58,O
10530,KAPOKIER,991,30N,379800,647451,1350,71,O
10530,KAPOKIER,991,30N,380078,647628,1300,78,O
10530,KAPOKIER,991,30N,370047,647459,1370,57,O
10530,KAPOKIER,991,29N,633516,773502,1180,81,O
10530,KAPOKIER,991,29N,628949,795490,1360,60,
10530,KAPOKIER,991,29N,627501,795503,1500,85,O
10530,KAPOKIER,991,29N,638161,773333,1500,83,
10530,KAPOKIER,991,30N,235417,678881,1100,80,
10530,KAPOKIER,991,30N,234931,673746,1100,70,O
10530,KAPOKIER,991,30N,235326,672072,1300,70,
10530,KAPOKIER,991,30N,217810,737627,1200,79,
10530,KAPOKIER,991,30N,217556,7376006,1380,76,
10530,KAPOKIER,991,30N,217793,737627,1100,95,
10530,KAPOKIER,991,30N,198971,787208,900,96,
10530,KAPOKIER,991,30N,199164,786668,810,95,
10530,KAPOKIER,991,30N,199124,786730,810,80,
10530,KAPOKIER,991,30N,199314,785382,1000,80,
10530,KAPOKIER,991,30N,199330,785370,1000,84,
10530,KAPOKIER,991,30N,198850,785334,530,78,
10530,KAPOKIER,991,29N,725144,756889,1250,63,
10530,KAPOKIER,991,29N,725633,757235,1200,60,
10530,KAPOKIER,991,29N,725811,757329,1300,67,
10530,KAPOKIER,991,30N,725811,757329,1000,61,
10530,KAPOKIER,991,29N,725412,758484,1200,60,
10530,KAPOKIER,991,29N,741282,759874,850,60,
10530,KAPOKIER,991,29N,741282,759874,1000,54,
10530,KAPOKIER,991,29N,741349,760133,650,70,
10530,KAPOKIER,991,29N,739893,762932,900,79,
10530,KAPOKIER,991,29N,740122,762996,900,75,
10530,KAPOKIER,991,30N,300524,780596,1300,57,
10530,KAPOKIER,991,30N,305593,780972,1360,86,
10530,KAPOKIER,991,29N,742678,758020,1000,80,
10530,KAPOKIER,991,29N,742693,758033,900,75,
10530,KAPOKIER,991,29N,742653,758033,700,55,
10530,KAPOKIER,991,30N,305299,780767,1300,65,
10530,KAPOKIER,991,29N,742678,758020,700,65,
10530,KAPOKIER,991,30N,305447,780646,1300,65,
10530,KAPOKIER,991,30N,305083,780468,1200,99,
10530,KAPOKIER,991,30N,304754,780573,1500,66,
10530,KAPOKIER,991,30N,304675,780516,1380,61,
10530,MEBLO / NAGA,992,30N,379995,647209,1300,57,O
10530,MEBLO / NAGA,992,30N,380123,646870,1080,58,
10530,LATI,995,30N,378852,647448,1300,57,O
10530,LATI,995,30N,378834,647336,1500,57,O
10530,LATI,995,30N,379905,647221,920,110,O
10530,LATI,995,30N,380012,647256,1200,100,O
10530,LATI,995,30N,389881,647268,1160,67,O
10530,LATI,995,30N,379918,647222,1400,57,O
10530,LATI,995,30N,379934,647241,1270,63,O
10530,LATI,995,30N,235595,673472,700,67,
10530,LATI,995,30N,235398,672894,1000,80,
10530,LATI,995,30N,235398,672894,1100,70,
10530,LATI,995,29N,725511,756991,850,72,
10530,LATI,995,30N,380077,647235,1470,58,
10530,LATI,995,30N,380113,646831,900,67,
10530,AKEDE,996,30N,380174,647539,1100,57,
10530,LOLOTI,997,30N,380045,647611,1500,64,O
10530,LOLOTI,997,29N,713406,771411,1210,80,
10530,LOLOTI,997,30N,234543,675990,1000,60,
10530,LOLOTI,997,30N,234950,676059,700,68,
10530,LOLOTI,997,30N,235593,673974,800,60,
10530,LOLOTI,997,30N,235449,673027,1200,57,O
10530,LOLOTI,997,30N,234635,672168,1100,60,
10530,LOLOTI,997,30N,234595,672162,1000,57,
10530,LOLOTI,997,30N,459116,720069,1280,57,
10530,LOLOTI,997,30N,459584,719899,1000,60,
10530,LOLOTI,997,30N,459173,719552,1300,57,
10530,LOLOTI,997,30N,459199,719737,1000,58,
10530,ABALE,ABA,30N,378713,647349,1500,57,O
10530,ABALE,ABA,30N,380036,647174,1100,65,O
10530,ABALE,ABA,29N,567359,812247,1020,60,O
10530,ABALE,ABA,29N,567207,812332,900,60,O
10530,ABALE,ABA,29N,567386,812310,1300,60,O
10530,ABALE,ABA,29N,578741,813940,1250,60,O
10530,ABALE,ABA,30N,567257,812400,1500,60,O
10530,ABALE,ABA,29N,567270,812478,1170,60,O
10530,ABALE,ABA,29N,567577,812692,1060,60,
10530,ABALE,ABA,29N,627360,795313,1150,55,O
10530,ABALE,ABA,29N,627239,794937,1440,60,
10530,ABALE,ABA,29N,627239,794937,700,55,
10530,AKODIAKEDE,ADD,29N,579830,813858,1400,88,O
10530,ASSAN,ASA,30N,379997,647227,1500,57,O
10530,ASSAN,ASA,29N,725294,756922,500,70,
10530,ASSAN,ASA,29N,725707,757076,650,71,
10530,ASSAN,ASA,29N,725861,758410,1000,71,
10530,ASSAN,ASA,30N,459110,720263,1160,80,
10530,ASSAN,ASA,30N,459122,719545,1500,57,
10530,EYONG (BI),EYO,30N,459181,719686,1160,57,
10530,IANTANDZA,IAT,29N,567369,812317,1500,62,O
10530,IANTANDZA,IAT,29N,577844,813313,480,40,O
10530,IANTANDZA,IAT,29N,627437,795164,1380,50,
10530,KOSIPO,KOS,29N,627269,795003,1240,84,O
10530,NERE,NER,30N,380021,647201,1160,60,O
10530,NERE,NER,30N,380091,646811,1150,59,
10530,OUARA (GRAND),ORA,30N,234930,674034,800,60,
10530,OUARA (GRAND),ORA,30N,235081,673175,1000,57,
10530,OUARA (GRAND),ORA,30N,316230,656032,1450,58,
10530,KROMA,986,30N,378761,647329,1140,93,O
10530,KROMA,986,30N,378871,647467,1060,104,O
10530,KROMA,986,30N,378761,647329,1300,60,O
10530,KROMA,986,30N,378871,647467,800,65,O
10530,LIMBALI (VAA),38,29N,628891,795481,1120,105,O
10530,KAPOKIER,991,30N,316202,656055,1200,60,
10530,KAPOKIER,991,30N,314949,656087,1000,60,
10530,KAPOKIER,991,30N,314931,656076,850,57,
10530,KAPOKIER,991,30N,314912,656096,950,60,
10530,KAPOKIER,991,30N,314912,656096,1100,54,
10530,KAPOKIER,991,30N,380160,647088,1400,57,
